person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day
92,2007-11-30,17:28:57,17:54:34,25.616666666666667,77,71,116.32918920433887,39.97518641981982,9234.654960889688,0,0,1,0,Pv1,end,1
92,2007-12-01,09:25:49,09:30:34,4.75,74,71,116.31155156910489,39.97518641981982,10421.185906649853,0,0,1,0,Pv2,pv,1
92,2007-12-01,09:34:34,09:39:39,5.083333333333333,74,72,116.31155156910489,39.97969092432432,10140.321694837065,0,0,1,0,Pv3,pn,2
92,2007-12-01,10:55:51,11:01:16,5.416666666666667,74,71,116.31155156910489,39.97518641981982,10421.185906649853,0,0,0,1,Pv2,pv,3
92,2007-12-01,11:14:03,11:26:24,12.35,75,69,116.31743078084955,39.96617741081081,10647.987510921324,0,0,1,0,Pv4,end,4
92,2007-12-02,15:42:08,15:46:29,4.35,74,71,116.31155156910489,39.97518641981982,10421.185906649853,0,0,0,1,Pv2,pv,1
92,2007-12-02,17:21:13,17:25:54,4.683333333333334,73,72,116.30567235736022,39.97969092432432,10564.219840798994,0,0,1,0,Pv5,pv,2
92,2007-12-02,17:38:57,17:48:02,9.083333333333334,73,73,116.30567235736022,39.984195428828826,10311.59191276968,0,0,1,0,Pv6,pn,3
92,2007-12-02,17:53:34,18:01:37,8.05,74,72,116.31155156910489,39.97969092432432,10140.321694837065,0,0,0,1,Pv3,pv,4
92,2007-12-02,18:10:11,18:14:23,4.2,74,70,116.31155156910489,39.97068191531531,10718.10919269691,0,0,1,0,Pv7,end,5
92,2007-12-04,16:04:21,16:10:49,6.466666666666667,73,70,116.30567235736022,39.97068191531531,11120.055705485127,0,0,1,0,Pv8,end,1
92,2007-12-05,16:36:51,16:44:56,8.083333333333334,78,57,116.33506841608353,39.91212335675675,14560.718005371722,0,0,1,0,Pv9,pv,1
92,2007-12-05,18:00:52,18:12:53,12.016666666666667,79,57,116.34094762782819,39.91212335675675,14343.615235649218,0,0,1,0,Pv10,end,2
