person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day
25,2008-12-15,00:01:52,00:44:02,42.166666666666664,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,pv,0
25,2008-12-15,11:03:43,11:06:47,3.066666666666667,42,214,116.31919564177178,39.96424556396396,2920.779398720374,0,0,1,0,Pv1,pv,1
25,2008-12-15,11:14:01,11:25:26,11.416666666666666,41,217,116.31331614077722,39.97775907747747,1416.7952233018184,0,0,1,0,Pv2,pv,2
25,2008-12-15,11:26:24,11:30:50,4.433333333333334,40,218,116.30743663978265,39.98226358198198,708.3859352243267,0,0,1,0,Pv3,pv,3
25,2008-12-15,11:30:52,11:35:31,4.65,40,219,116.30743663978265,39.986768086486485,500.914433842312,0,0,1,0,Pv4,home,4
25,2008-12-15,11:35:33,11:39:38,4.083333333333333,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,end,0
25,2008-12-16,01:01:05,01:04:31,3.433333333333333,64,212,116.44854466365223,39.95523655495495,13007.207159010759,0,0,1,0,Pv5,pv,1
25,2008-12-16,05:59:02,06:02:47,3.75,41,216,116.31331614077722,39.97325457297297,1806.0368125221833,0,0,1,0,Pv6,pn,2
25,2008-12-16,06:08:10,06:13:37,5.45,40,219,116.30743663978265,39.986768086486485,500.914433842312,0,0,0,1,Pv4,home,3
25,2008-12-16,07:55:18,08:15:24,20.1,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,home,0
25,2008-12-16,11:13:33,12:12:41,59.13333333333333,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,pn,0
25,2008-12-16,12:12:43,12:21:09,8.433333333333334,40,219,116.30743663978265,39.986768086486485,500.914433842312,0,0,0,1,Pv4,pn,4
25,2008-12-16,12:26:27,12:30:00,3.55,41,216,116.31331614077722,39.97325457297297,1806.0368125221833,0,0,0,1,Pv6,pv,5
25,2008-12-16,12:46:45,12:50:45,4.0,52,215,116.37799065171744,39.96875006846847,6813.950545638755,0,0,1,0,Pv7,end,6
25,2008-12-17,01:00:00,01:07:38,7.633333333333334,41,217,116.31331614077722,39.97775907747747,1416.7952233018184,0,0,0,1,Pv2,pn,1
25,2008-12-17,01:21:29,01:25:18,3.816666666666667,52,215,116.37799065171744,39.96875006846847,6813.950545638755,0,0,0,1,Pv7,pv,2
25,2008-12-17,10:39:37,10:43:14,3.6166666666666667,58,215,116.41326765768484,39.96875006846847,9727.196382454224,0,0,1,0,Pv8,pv,3
25,2008-12-17,10:43:16,10:46:31,3.25,57,215,116.40738815669027,39.96875006846847,9237.534219113506,0,0,1,0,Pv9,pv,4
25,2008-12-17,11:06:18,11:09:29,3.183333333333333,41,218,116.31331614077722,39.98226358198198,1120.0919940136323,0,0,1,0,Pv10,pn,5
25,2008-12-17,11:14:41,11:18:12,3.5166666666666666,40,219,116.30743663978265,39.986768086486485,500.914433842312,0,0,0,1,Pv4,home,6
25,2008-12-17,11:18:14,11:26:33,8.316666666666666,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,home,0
25,2008-12-17,12:34:27,12:41:44,7.283333333333333,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,pn,0
25,2008-12-17,12:41:46,12:46:04,4.3,40,219,116.30743663978265,39.986768086486485,500.914433842312,0,0,0,1,Pv4,pn,7
25,2008-12-17,12:48:25,12:52:08,3.716666666666667,40,218,116.30743663978265,39.98226358198198,708.3859352243267,0,0,0,1,Pv3,pn,8
25,2008-12-17,12:52:10,12:57:34,5.4,41,218,116.31331614077722,39.98226358198198,1120.0919940136323,0,0,0,1,Pv10,end,9
25,2008-12-19,01:00:55,01:04:49,3.9,42,214,116.31919564177178,39.96424556396396,2920.779398720374,0,0,0,1,Pv1,pn,1
25,2008-12-19,01:15:18,01:20:07,4.816666666666666,52,215,116.37799065171744,39.96875006846847,6813.950545638755,0,0,0,1,Pv7,pn,2
25,2008-12-19,01:35:28,01:40:13,4.75,64,212,116.44854466365223,39.95523655495495,13007.207159010759,0,0,0,1,Pv5,pv,3
25,2008-12-19,01:46:58,01:50:22,3.4,65,212,116.4544241646468,39.95523655495495,13490.367527273866,0,0,1,0,Pv11,pv,4
25,2008-12-19,01:50:24,01:54:04,3.6666666666666665,65,211,116.4544241646468,39.95073205045045,13629.54061381029,0,0,1,0,Pv12,pv,5
25,2008-12-19,01:59:43,02:03:44,4.016666666666667,65,207,116.4544241646468,39.93271403243243,14348.497901275781,0,0,1,0,Pv13,pv,6
25,2008-12-19,02:06:40,02:10:22,3.7,65,204,116.4544241646468,39.91920051891892,15041.080442939981,0,0,1,0,Pv14,pv,7
25,2008-12-19,02:12:18,02:19:29,7.183333333333334,67,203,116.46618316663593,39.91469601441441,16160.133900306322,0,0,1,0,Pv15,pv,8
25,2008-12-19,02:48:01,02:52:00,3.9833333333333334,67,204,116.46618316663593,39.91920051891892,15917.277585528713,0,0,1,0,Pv16,pn,9
25,2008-12-19,02:52:19,03:21:54,29.583333333333332,67,203,116.46618316663593,39.91469601441441,16160.133900306322,0,0,0,1,Pv15,pv,10
25,2008-12-19,03:43:20,03:46:57,3.6166666666666667,63,213,116.44266516265766,39.95974105945946,12394.191018073428,0,0,1,0,Pv17,pn,11
25,2008-12-19,03:56:33,04:00:29,3.933333333333333,57,215,116.40738815669027,39.96875006846847,9237.534219113506,0,0,0,1,Pv9,pn,12
25,2008-12-19,04:22:45,04:25:54,3.15,41,216,116.31331614077722,39.97325457297297,1806.0368125221833,0,0,0,1,Pv6,home,13
25,2008-12-19,04:36:01,04:55:47,19.766666666666666,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,end,0
25,2008-12-20,00:10:17,00:16:29,6.2,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,end,0
25,2008-12-21,01:25:34,01:32:08,6.566666666666666,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,pv,0
25,2008-12-21,03:25:09,03:28:09,3.0,39,220,116.30155713878808,39.99127259099099,500.878047947788,0,0,1,0,Pv18,home,1
25,2008-12-21,04:16:33,04:23:09,6.6,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,home,0
25,2008-12-21,04:23:49,04:27:28,3.65,39,219,116.30155713878808,39.986768086486485,0.0,1,0,0,0,HOME,pv,0
25,2008-12-21,05:03:10,05:14:28,11.3,41,199,116.31331614077722,39.89667799639639,10067.597101690626,0,0,1,0,Pv19,pn,2
25,2008-12-21,07:09:30,07:20:40,11.166666666666666,41,199,116.31331614077722,39.89667799639639,10067.597101690626,0,0,0,1,Pv19,pv,3
