person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day
126,2008-04-02,17:42:47,17:51:18,8.516666666666667,64,69,116.33053801913039,39.9764107108108,0.0,1,0,0,0,HOME,end,0
126,2008-04-04,01:16:46,01:20:37,3.85,55,74,116.27761337581516,39.998933233333325,5157.7694118754625,0,0,1,0,Pv1,pv,1
126,2008-04-04,01:54:36,02:16:37,22.016666666666666,46,70,116.22468873249996,39.98091521531531,9032.983067251129,0,0,1,0,Pv2,pn,2
126,2008-04-04,03:21:52,03:35:07,13.25,46,70,116.22468873249996,39.98091521531531,9032.983067251129,0,0,0,1,Pv2,pn,3
126,2008-04-04,04:07:37,04:12:15,4.633333333333334,55,74,116.27761337581516,39.998933233333325,5157.7694118754625,0,0,0,1,Pv1,pv,4
126,2008-04-04,04:37:17,04:40:33,3.2666666666666666,63,76,116.32465750320647,40.00794224234234,3541.7544053404217,0,0,1,0,Pv3,end,5
126,2008-04-05,04:45:18,04:50:48,5.5,79,68,116.41874575798906,39.9719062063063,7533.070456926335,0,0,1,0,Pv4,pv,1
126,2008-04-05,05:01:31,05:08:49,7.3,76,65,116.40110421021733,39.958392692792785,6338.676856318975,0,0,1,0,Pv5,pv,2
126,2008-04-05,05:10:00,05:58:15,48.25,76,66,116.40110421021733,39.96289719729729,6198.410276643563,0,0,1,0,Pv6,pn,3
126,2008-04-05,10:39:59,10:46:08,6.15,76,66,116.40110421021733,39.96289719729729,6198.410276643563,0,0,0,1,Pv6,pn,4
126,2008-04-05,10:47:51,10:58:11,10.333333333333334,76,65,116.40110421021733,39.958392692792785,6338.676856318975,0,0,0,1,Pv5,pv,5
126,2008-04-05,11:06:57,11:13:54,6.95,76,61,116.40110421021733,39.940374674774766,7227.069703710686,0,0,1,0,Pv7,pv,6
126,2008-04-05,11:26:46,11:41:59,15.216666666666667,74,60,116.3893431783695,39.93587017027026,6741.207234049183,0,0,1,0,Pv8,pv,7
