person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day,first_dt,last_dt,trip_id,action_order_in_trip
140,2007-04-28,04:09:35,04:15:22,5.783333333333333,226,40,116.3296390653028,39.97601008018018,11427.74349883537,0,0,1,0,Pv1,pn,1,2007-04-28 04:09:35,2007-04-28 04:15:22,1,1
140,2007-04-28,12:59:13,13:03:09,3.933333333333333,226,40,116.3296390653028,39.97601008018018,11427.74349883537,0,0,0,1,Pv1,pv,2,2007-04-28 12:59:13,2007-04-28 13:03:09,1,2
140,2007-04-28,13:25:55,13:32:49,6.9,241,44,116.4178445386636,39.9940280981982,9140.34123799318,0,0,1,0,Pv2,end,3,2007-04-28 13:25:55,2007-04-28 13:32:49,1,3
140,2007-04-29,13:00:58,13:05:09,4.183333333333334,226,40,116.3296390653028,39.97601008018018,11427.74349883537,0,0,0,1,Pv1,pv,1,2007-04-29 13:00:58,2007-04-29 13:05:09,1,1
140,2007-04-29,13:26:29,13:33:25,6.933333333333334,241,43,116.4178445386636,39.98952359369369,8646.688864914835,0,0,1,0,Pv3,end,2,2007-04-29 13:26:29,2007-04-29 13:33:25,1,2
140,2007-05-01,22:33:44,22:37:18,3.566666666666667,241,24,116.4178445386636,39.903938008108106,1807.649013740457,0,0,1,0,Pv4,end,1,2007-05-01 22:33:44,2007-05-01 22:37:18,1,1
140,2007-05-06,12:46:24,12:50:42,4.3,247,21,116.45312672800792,39.89042449459459,2921.7283740632047,0,0,1,0,Pv5,pv,1,2007-05-06 12:46:24,2007-05-06 12:50:42,1,1
140,2007-05-06,12:56:30,13:02:25,5.916666666666667,242,22,116.42372490355432,39.8949289990991,2240.636305200194,0,0,1,0,Pv6,pv,2,2007-05-06 12:56:30,2007-05-06 13:02:25,1,2
140,2007-05-06,13:26:54,13:36:59,10.083333333333334,240,44,116.41196417377289,39.9940280981982,9236.041995938516,0,0,1,0,Pv7,pn,3,2007-05-06 13:26:54,2007-05-06 13:36:59,1,3
140,2007-05-06,13:37:36,13:47:19,9.716666666666669,241,44,116.4178445386636,39.9940280981982,9140.34123799318,0,0,0,1,Pv2,end,4,2007-05-06 13:37:36,2007-05-06 13:47:19,1,4
