person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day
22,2009-01-09,09:56:32,10:27:39,31.116666666666667,21,109,116.30373220808613,39.968839990990986,2554.3047558155586,0,0,1,0,Pv1,pv,1
22,2009-01-09,10:27:43,10:31:10,3.45,21,108,116.30373220808613,39.96433548648648,2697.6883893965232,0,0,1,0,Pv2,pn,2
22,2009-01-09,10:53:36,11:00:36,7.0,21,108,116.30373220808613,39.96433548648648,2697.6883893965232,0,0,0,1,Pv2,pv,3
22,2009-01-09,11:00:40,11:09:17,8.616666666666667,21,107,116.30373220808613,39.95983098198198,2921.01525483395,0,0,1,0,Pv3,pv,4
22,2009-01-09,11:10:59,11:24:15,13.266666666666667,22,108,116.30961069418547,39.96433548648648,2240.2856973924454,0,0,1,0,Pv4,pv,5
22,2009-01-09,11:27:11,11:34:56,7.75,23,108,116.3154891802848,39.96433548648648,1806.144496482316,0,0,1,0,Pv5,pn,6
22,2009-01-09,11:35:21,12:31:14,55.88333333333333,23,108,116.3154891802848,39.96433548648648,1806.144496482316,0,0,0,1,Pv5,pn,7
22,2009-01-09,12:33:50,12:41:30,7.666666666666667,21,109,116.30373220808613,39.968839990990986,2554.3047558155586,0,0,0,1,Pv1,end,8
22,2009-01-10,03:27:37,03:31:23,3.7666666666666666,21,112,116.30373220808613,39.9823535045045,2697.3818556845886,0,0,1,0,Pv6,pv,1
22,2009-01-10,03:31:27,03:38:43,7.266666666666667,22,112,116.30961069418547,39.9823535045045,2240.0494620794148,0,0,1,0,Pv7,pv,2
22,2009-01-10,03:56:09,04:00:52,4.716666666666667,22,111,116.30961069418547,39.977849,2065.296531729049,0,0,1,0,Pv8,pv,3
22,2009-01-10,04:04:54,04:10:45,5.85,23,107,116.3154891802848,39.95983098198198,2125.2531267765694,0,0,1,0,Pv9,pv,4
22,2009-01-10,04:13:04,04:22:28,9.4,23,105,116.3154891802848,39.95082197297297,2920.7977608621236,0,0,1,0,Pv10,pv,5
22,2009-01-10,04:31:27,04:35:35,4.133333333333334,22,105,116.30961069418547,39.95082197297297,3207.5113155716235,0,0,1,0,Pv11,pv,6
22,2009-01-10,04:46:11,04:49:37,3.433333333333333,21,100,116.30373220808613,39.928299450450446,5600.463870372506,0,0,1,0,Pv12,pv,7
22,2009-01-10,04:55:49,04:59:00,3.183333333333333,21,96,116.30373220808613,39.91028143243243,7446.557238717923,0,0,1,0,Pv13,pv,8
22,2009-01-10,05:04:25,05:16:02,11.616666666666667,24,94,116.32136766638415,39.90127242342342,8076.4933244677595,0,0,1,0,Pv14,end,9
22,2009-01-11,06:29:03,06:32:09,3.1,21,106,116.30373220808613,39.95532647747747,3207.6307773257845,0,0,1,0,Pv15,pv,1
